Product_ID,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,YEAR,MONTH,DAY
1002,Eve,West,1263.76,18,Food,117.63,576.44,New,0.18,Credit Card,Retail,West-Eve,2023,6,19
1029,Eve,South,8064.5,27,Food,3196.38,3596.6400000000003,New,0.01,Cash,Retail,South-Eve,2023,6,19
1045,David,North,2768.17,36,Electronics,3835.64,4076.77,Returning,0.1,Credit Card,Retail,North-David,2023,6,19
1058,Eve,West,2896.54,48,Clothing,2614.48,3049.04,New,0.1,Credit Card,Retail,West-Eve,2023,6,20
1012,Alice,South,2019.24,47,Clothing,325.75,803.71,New,0.12,Bank Transfer,Retail,South-Alice,2023,6,20
1018,Eve,North,750.38,28,Clothing,1006.14,1043.45,New,0.15,Bank Transfer,Retail,North-Eve,2023,6,21
1064,Bob,West,9215.59,46,Electronics,984.53,1138.49,New,0.04,Bank Transfer,Online,West-Bob,2023,6,21
1004,Eve,South,7762.51,39,Electronics,2416.89,2778.4,Returning,0.05,Cash,Online,South-Eve,2023,6,22
1084,Eve,North,6658.1,49,Furniture,4291.97,4645.64,Returning,0.26,Credit Card,Online,North-Eve,2023,6,22
1063,Bob,South,5917.1,25,Electronics,3997.1,4212.65,New,0.22,Cash,Online,South-Bob,2023,6,22
1079,Eve,East,2265.23,49,Clothing,437.59,675.54,Returning,0.1,Cash,Online,East-Eve,2023,6,22
1054,David,West,4291.02,27,Electronics,1456.09,1510.4299999999998,Returning,0.17,Cash,Retail,West-David,2023,6,23
1067,Bob,North,914.5,11,Furniture,3435.68,3552.63,New,0.27,Cash,Retail,North-Bob,2023,6,23
1024,Alice,North,8292.31,43,Clothing,3105.24,3246.33,New,0.25,Cash,Online,North-Alice,2023,6,24
1066,Bob,West,5851.41,13,Furniture,4133.92,4358.37,New,0.13,Cash,Retail,West-Bob,2023,6,24
1021,Alice,West,9422.75,24,Electronics,4916.17,5309.32,Returning,0.19,Credit Card,Online,West-Alice,2023,6,24
1016,Alice,West,5401.98,2,Electronics,3144.82,3480.58,Returning,0.12,Cash,Retail,West-Alice,2023,6,25
1045,Eve,South,1489.21,9,Clothing,4920.34,5129.1900000000005,Returning,0.13,Credit Card,Online,South-Eve,2023,6,25
1031,Alice,West,1781.82,10,Electronics,566.86,818.14,Returning,0.25,Credit Card,Retail,West-Alice,2023,6,25
1071,David,North,6664.17,35,Clothing,295.82,684.6700000000001,New,0.03,Credit Card,Online,North-David,2023,6,26
1089,Eve,North,9029.21,35,Furniture,3925.85,4082.11,New,0.22,Cash,Online,North-Eve,2023,6,26
1064,Alice,North,6201.37,21,Clothing,2278.04,2598.58,Returning,0.02,Credit Card,Retail,North-Alice,2023,6,26
1016,Charlie,North,9027.56,3,Electronics,3401.87,3733.71,Returning,0.06,Bank Transfer,Retail,North-Charlie,2023,6,26
1025,David,North,2457.65,47,Furniture,3861.61,3998.91,New,0.25,Credit Card,Online,North-David,2023,6,26
1004,Alice,West,7825.72,2,Electronics,2953.23,2977.52,Returning,0.11,Credit Card,Retail,West-Alice,2023,6,27
1080,Eve,West,5012.96,35,Furniture,900.97,1321.18,Returning,0.1,Cash,Online,West-Eve,2023,6,27
1039,Bob,East,9683.85,2,Electronics,4394.58,4545.78,Returning,0.2,Credit Card,Retail,East-Bob,2023,6,27
1021,Charlie,North,3777.53,19,Electronics,1222.4,1464.71,New,0.0,Credit Card,Retail,North-Charlie,2023,6,27
1023,Eve,East,2170.94,9,Clothing,4155.46,4273.6,Returning,0.25,Cash,Retail,East-Eve,2023,6,28
1090,Charlie,North,5976.25,41,Clothing,3736.88,3946.77,Returning,0.06,Credit Card,Online,North-Charlie,2023,6,28
1059,Bob,North,2338.64,13,Electronics,1969.78,2437.7,New,0.19,Credit Card,Retail,North-Bob,2023,6,28
1004,Bob,West,8003.1,38,Furniture,4881.63,5088.06,Returning,0.16,Credit Card,Retail,West-Bob,2023,6,28
1075,David,South,4223.39,30,Furniture,738.06,1095.4499999999998,New,0.05,Bank Transfer,Online,South-David,2023,6,29
1067,Eve,South,114.59,48,Food,4319.32,4625.56,Returning,0.1,Bank Transfer,Online,South-Eve,2023,6,29
1086,Bob,North,8414.04,46,Clothing,2245.64,2260.81,New,0.0,Cash,Retail,North-Bob,2023,6,30
1032,Eve,North,3312.67,6,Clothing,2522.76,2840.1400000000003,Returning,0.07,Credit Card,Retail,North-Eve,2023,6,30
1065,Eve,South,8840.86,13,Furniture,1339.0,1441.88,Returning,0.23,Credit Card,Retail,South-Eve,2023,6,30
1090,David,North,2150.05,31,Furniture,4496.86,4880.799999999999,New,0.06,Cash,Retail,North-David,2023,7,1
1036,Alice,West,3111.57,17,Furniture,1475.0,1840.77,Returning,0.1,Credit Card,Online,West-Alice,2023,7,1
1027,Eve,North,8666.43,15,Clothing,1615.26,1710.95,New,0.23,Credit Card,Retail,North-Eve,2023,7,1
1067,Alice,North,8602.29,36,Electronics,689.66,1150.28,New,0.2,Bank Transfer,Online,North-Alice,2023,7,2
1014,David,East,9278.53,7,Clothing,4705.46,4747.07,New,0.27,Bank Transfer,Retail,East-David,2023,7,2
1066,Charlie,North,6380.2,15,Furniture,2579.31,2867.36,Returning,0.04,Bank Transfer,Retail,North-Charlie,2023,7,3
1029,Charlie,North,5240.32,31,Furniture,951.21,1320.3200000000002,New,0.15,Cash,Online,North-Charlie,2023,7,4
1067,Alice,West,6360.67,27,Furniture,3624.97,3836.52,New,0.08,Cash,Online,West-Alice,2023,7,5
1053,Charlie,East,4396.81,11,Electronics,200.56,540.38,New,0.18,Bank Transfer,Online,East-Charlie,2023,7,6
1055,Eve,South,1242.41,16,Clothing,4195.38,4461.51,Returning,0.09,Bank Transfer,Online,South-Eve,2023,7,6
1004,Eve,North,6772.8,35,Clothing,2278.87,2646.53,Returning,0.09,Bank Transfer,Online,North-Eve,2023,7,7
1033,Eve,East,8775.56,13,Food,4342.53,4357.49,New,0.08,Bank Transfer,Online,East-Eve,2023,7,7
1080,Charlie,West,5993.5,14,Food,4127.54,4495.13,New,0.06,Bank Transfer,Retail,West-Charlie,2023,7,7
1092,Alice,South,1039.69,14,Furniture,2559.65,2709.4,Returning,0.11,Credit Card,Retail,South-Alice,2023,7,7
1047,David,South,9519.3,15,Clothing,957.95,1329.26,New,0.21,Cash,Online,South-David,2023,7,7
1042,Alice,East,5947.31,23,Electronics,1314.0,1567.78,Returning,0.15,Credit Card,Retail,East-Alice,2023,7,8
1086,David,North,7041.28,28,Food,2564.35,2765.79,Returning,0.17,Credit Card,Online,North-David,2023,7,9
1047,David,North,6976.95,36,Food,4043.53,4384.85,New,0.14,Cash,Online,North-David,2023,7,10
1092,Eve,East,7667.1,33,Electronics,2595.42,3083.06,New,0.08,Credit Card,Online,East-Eve,2023,7,11
1025,Charlie,West,5910.67,40,Electronics,2983.85,3239.74,New,0.27,Credit Card,Online,West-Charlie,2023,7,11
1058,Eve,East,9580.05,14,Electronics,2703.97,2796.88,New,0.13,Bank Transfer,Online,East-Eve,2023,7,12
1023,Alice,North,5051.12,2,Food,665.89,944.79,New,0.1,Credit Card,Retail,North-Alice,2023,7,12
1046,Eve,North,485.49,17,Furniture,3850.99,4045.34,Returning,0.16,Credit Card,Online,North-Eve,2023,7,12
1021,Bob,West,9638.64,43,Furniture,4154.3,4469.07,Returning,0.23,Cash,Retail,West-Bob,2023,7,13
1054,Alice,South,7002.37,47,Food,4429.8,4694.21,New,0.25,Bank Transfer,Online,South-Alice,2023,7,13
1004,Eve,East,1526.38,16,Clothing,1067.83,1189.22,Returning,0.26,Credit Card,Retail,East-Eve,2023,7,13
1030,Bob,East,3407.09,39,Clothing,4929.73,5088.02,New,0.23,Bank Transfer,Retail,East-Bob,2023,7,14
1027,Bob,South,6650.67,22,Food,3240.2,3606.09,New,0.07,Cash,Online,South-Bob,2023,7,14
1081,Eve,North,7001.64,16,Clothing,2530.15,2568.13,New,0.01,Credit Card,Online,North-Eve,2023,7,14
1052,Charlie,East,1700.55,48,Food,3002.35,3080.61,Returning,0.18,Bank Transfer,Retail,East-Charlie,2023,7,15
1017,David,North,5705.19,23,Electronics,1771.52,2147.8,New,0.07,Bank Transfer,Online,North-David,2023,7,15
1017,Alice,South,3137.09,18,Furniture,1069.73,1180.04,Returning,0.22,Bank Transfer,Online,South-Alice,2023,7,16
1030,David,West,3023.48,19,Clothing,3049.33,3209.22,Returning,0.26,Cash,Online,West-David,2023,7,17
1003,Eve,West,5738.44,15,Electronics,1729.14,1870.88,Returning,0.23,Cash,Online,West-Eve,2023,7,17
1019,David,South,7320.51,14,Clothing,1614.19,1882.79,New,0.25,Credit Card,Retail,South-David,2023,7,17
1090,David,North,5076.05,14,Electronics,1350.47,1514.61,New,0.2,Credit Card,Retail,North-David,2023,7,17
1089,Charlie,North,3438.35,31,Clothing,845.14,1001.77,New,0.03,Cash,Online,North-Charlie,2023,7,17
1052,Eve,South,6675.77,42,Electronics,417.96,907.63,New,0.04,Cash,Retail,South-Eve,2023,7,18
1019,Alice,North,7948.31,12,Clothing,4745.18,5145.88,Returning,0.19,Credit Card,Online,North-Alice,2023,7,18
1050,Eve,South,6107.78,43,Furniture,4834.47,4973.38,Returning,0.03,Bank Transfer,Online,South-Eve,2023,7,18
1062,Charlie,North,5684.33,10,Electronics,2940.4,3054.79,Returning,0.08,Credit Card,Online,North-Charlie,2023,7,19
1090,Charlie,West,656.14,10,Furniture,2387.63,2438.9700000000003,Returning,0.02,Bank Transfer,Retail,West-Charlie,2023,7,19
1086,Bob,North,7075.09,17,Food,1057.27,1366.62,New,0.21,Credit Card,Retail,North-Bob,2023,7,20
1055,Eve,West,7354.06,43,Furniture,4111.7,4537.94,Returning,0.13,Bank Transfer,Online,West-Eve,2023,7,20
1062,Eve,North,903.38,48,Electronics,1679.69,1939.04,New,0.09,Credit Card,Online,North-Eve,2023,7,20
1017,David,East,3388.69,1,Food,172.59,404.69,Returning,0.29,Bank Transfer,Online,East-David,2023,7,21
1063,Bob,East,6359.59,32,Electronics,975.31,1176.17,New,0.22,Bank Transfer,Retail,East-Bob,2023,7,21
1066,Charlie,East,3492.19,4,Furniture,868.83,1177.75,Returning,0.21,Credit Card,Retail,East-Charlie,2023,7,21
1023,Eve,North,2282.99,4,Clothing,1532.8,1619.69,Returning,0.05,Bank Transfer,Retail,North-Eve,2023,7,21
1039,Alice,East,6807.67,42,Clothing,3120.19,3600.14,Returning,0.19,Credit Card,Retail,East-Alice,2023,7,22
1056,Bob,West,7591.63,35,Furniture,2344.93,2707.25,New,0.12,Credit Card,Retail,West-Bob,2023,7,23
1042,Charlie,West,8417.07,26,Electronics,4208.09,4226.56,Returning,0.29,Cash,Retail,West-Charlie,2023,7,23
1098,Alice,South,8188.04,19,Electronics,4055.51,4258.84,Returning,0.03,Credit Card,Online,South-Alice,2023,7,24
1003,Eve,West,5617.64,5,Food,2206.58,2490.47,New,0.28,Cash,Online,West-Eve,2023,7,25
1047,Charlie,East,2936.54,19,Furniture,3484.62,3781.55,Returning,0.21,Credit Card,Retail,East-Charlie,2023,7,25
1015,David,North,2706.15,9,Electronics,4680.35,4758.110000000001,Returning,0.05,Bank Transfer,Online,North-David,2023,7,26
1062,David,South,4078.68,44,Electronics,987.74,1462.19,New,0.24,Bank Transfer,Online,South-David,2023,7,27
1078,Eve,North,4127.37,3,Clothing,902.38,1128.91,New,0.01,Bank Transfer,Retail,North-Eve,2023,7,27
1025,David,West,4376.99,37,Electronics,1115.02,1174.48,New,0.22,Credit Card,Online,West-David,2023,7,28
1054,David,East,768.28,20,Clothing,4622.14,5122.070000000001,New,0.26,Cash,Retail,East-David,2023,7,28
1082,Alice,East,8540.22,48,Food,3380.52,3778.94,Returning,0.3,Bank Transfer,Online,East-Alice,2023,7,28
1096,Charlie,West,485.41,38,Electronics,3955.66,4270.59,Returning,0.15,Credit Card,Online,West-Charlie,2023,7,29
1059,Bob,South,7678.91,16,Furniture,4287.21,4464.28,Returning,0.2,Credit Card,Retail,South-Bob,2023,7,29
1044,Alice,North,6144.41,47,Electronics,1512.34,1830.76,New,0.12,Bank Transfer,Online,North-Alice,2023,7,29
1082,Eve,East,5677.61,46,Food,1102.69,1437.12,New,0.11,Credit Card,Online,East-Eve,2023,7,29
1048,Alice,North,9527.0,6,Furniture,1945.27,2309.43,New,0.26,Credit Card,Online,North-Alice,2023,7,30
1088,Eve,East,7997.55,1,Furniture,4384.64,4693.900000000001,New,0.14,Cash,Retail,East-Eve,2023,7,30
1002,David,East,8090.84,21,Clothing,4138.41,4361.7,Returning,0.07,Credit Card,Retail,East-David,2023,7,31
1063,Bob,South,6346.13,4,Electronics,1046.26,1475.29,Returning,0.09,Bank Transfer,Retail,South-Bob,2023,8,1
1039,Eve,West,7527.63,36,Clothing,2919.0,3125.01,New,0.24,Cash,Online,West-Eve,2023,8,1
1096,Bob,North,4815.72,30,Electronics,3969.86,4281.79,Returning,0.08,Bank Transfer,Retail,North-Bob,2023,8,2
1038,Alice,East,8489.14,43,Furniture,3031.17,3231.32,Returning,0.22,Cash,Retail,East-Alice,2023,8,2
1029,Eve,South,2855.85,46,Furniture,4609.66,4879.15,Returning,0.3,Cash,Retail,South-Eve,2023,8,2
1001,Bob,West,5879.35,20,Food,2153.52,2303.7,Returning,0.01,Cash,Retail,West-Bob,2023,8,3
1033,Alice,West,1103.59,40,Food,541.19,595.2,Returning,0.19,Credit Card,Online,West-Alice,2023,8,3
1043,David,East,6601.89,22,Electronics,4260.0,4656.58,New,0.0,Bank Transfer,Online,East-David,2023,8,3
1016,Alice,West,3080.36,16,Furniture,4457.68,4743.030000000001,Returning,0.19,Cash,Online,West-Alice,2023,8,3
1002,Alice,South,8302.7,16,Furniture,2872.4,3193.76,Returning,0.04,Credit Card,Online,South-Alice,2023,8,3
1023,David,West,8055.02,45,Food,4692.24,4825.92,Returning,0.19,Bank Transfer,Retail,West-David,2023,8,3
1028,Alice,North,2363.9,38,Clothing,3350.32,3449.94,New,0.26,Cash,Online,North-Alice,2023,8,4
1047,Eve,South,733.66,47,Clothing,4729.59,4976.68,Returning,0.18,Credit Card,Retail,South-Eve,2023,8,4
1035,David,South,3817.14,30,Electronics,3813.62,3839.72,New,0.21,Credit Card,Online,South-David,2023,8,4
1001,David,West,9087.6,20,Food,3279.76,3563.9700000000003,Returning,0.25,Cash,Retail,West-David,2023,8,4
1001,Bob,North,8247.54,4,Food,1791.83,1871.22,Returning,0.12,Bank Transfer,Online,North-Bob,2023,8,5
1030,Bob,West,9733.46,34,Electronics,3125.07,3564.19,Returning,0.09,Cash,Online,West-Bob,2023,8,5
1079,David,North,1107.86,45,Clothing,1406.9,1547.35,New,0.17,Cash,Retail,North-David,2023,8,6
1069,Bob,North,7936.43,4,Electronics,2485.86,2532.8700000000003,New,0.01,Credit Card,Online,North-Bob,2023,8,6
1015,Alice,East,1148.47,19,Clothing,433.54,445.48,New,0.29,Bank Transfer,Retail,East-Alice,2023,8,7
1077,Charlie,East,242.38,43,Food,4402.66,4724.7,New,0.1,Bank Transfer,Retail,East-Charlie,2023,8,7
1047,David,North,1331.25,33,Electronics,1341.55,1427.21,Returning,0.15,Credit Card,Online,North-David,2023,8,8
1044,Alice,North,4912.69,18,Clothing,430.14,641.18,New,0.13,Cash,Online,North-Alice,2023,8,8
1047,David,North,1910.09,41,Clothing,2888.49,2929.45,New,0.06,Cash,Retail,North-David,2023,8,9
1075,Charlie,North,9217.85,17,Electronics,4966.66,5037.27,Returning,0.24,Bank Transfer,Retail,North-Charlie,2023,8,10
1024,Eve,South,4384.39,30,Food,1543.96,1558.87,Returning,0.28,Credit Card,Online,South-Eve,2023,8,10
1064,Bob,South,322.02,5,Food,421.05,488.23,Returning,0.07,Credit Card,Retail,South-Bob,2023,8,10
1017,Alice,North,7400.52,43,Furniture,1454.8,1674.97,New,0.03,Credit Card,Online,North-Alice,2023,8,10
1015,Eve,East,3853.03,32,Furniture,970.51,1330.84,Returning,0.06,Cash,Retail,East-Eve,2023,8,11
1027,Eve,North,1657.0,43,Clothing,4232.61,4572.21,New,0.01,Cash,Retail,North-Eve,2023,8,11
1032,David,East,3147.18,5,Food,4714.74,5129.11,New,0.25,Bank Transfer,Online,East-David,2023,8,11
1028,Charlie,West,5809.35,45,Clothing,4848.98,4985.75,Returning,0.2,Bank Transfer,Online,West-Charlie,2023,8,11
1082,Charlie,North,3207.37,43,Furniture,2289.22,2581.0,New,0.05,Bank Transfer,Online,North-Charlie,2023,8,11
1060,David,North,1756.48,5,Furniture,3970.08,4096.48,Returning,0.13,Cash,Retail,North-David,2023,8,12
1018,Charlie,North,2835.56,9,Electronics,3161.09,3216.42,New,0.17,Bank Transfer,Online,North-Charlie,2023,8,12
1074,Bob,East,6011.84,2,Food,2868.02,2994.74,Returning,0.18,Bank Transfer,Online,East-Bob,2023,8,12
1075,David,East,8989.4,14,Furniture,1612.93,1964.15,Returning,0.24,Bank Transfer,Retail,East-David,2023,8,12
1028,Charlie,South,2490.82,41,Clothing,3956.03,4163.68,New,0.12,Bank Transfer,Retail,South-Charlie,2023,8,12
1084,Alice,West,1290.05,21,Furniture,3497.98,3765.31,New,0.08,Cash,Online,West-Alice,2023,8,13
1035,Alice,West,2049.56,5,Clothing,3991.69,4454.97,New,0.14,Credit Card,Retail,West-Alice,2023,8,13
1023,Bob,East,4896.93,38,Clothing,324.45,336.37,New,0.28,Credit Card,Retail,East-Bob,2023,8,13
1100,Bob,West,2198.74,43,Food,1100.81,1137.44,Returning,0.08,Bank Transfer,Online,West-Bob,2023,8,14
1093,David,West,6885.89,6,Food,235.12,677.5,Returning,0.16,Credit Card,Online,West-David,2023,8,14
1013,Alice,East,4250.79,26,Clothing,3749.12,4138.83,New,0.13,Credit Card,Online,East-Alice,2023,8,14
1083,Eve,West,4902.44,42,Clothing,2505.41,2638.96,New,0.1,Bank Transfer,Online,West-Eve,2023,8,14
1066,Alice,South,4891.49,20,Electronics,955.18,1072.82,New,0.03,Bank Transfer,Retail,South-Alice,2023,8,14
1065,Bob,West,5878.76,26,Clothing,4337.85,4612.490000000001,Returning,0.01,Cash,Retail,West-Bob,2023,8,14
1063,Bob,North,9956.75,27,Clothing,3760.25,4147.11,New,0.22,Cash,Online,North-Bob,2023,8,14
1068,Alice,South,7262.13,21,Food,1142.53,1384.3,Returning,0.02,Credit Card,Retail,South-Alice,2023,8,15
1063,Alice,East,2780.98,26,Food,1046.96,1528.15,New,0.07,Credit Card,Retail,East-Alice,2023,8,15
1046,Alice,South,2373.02,4,Furniture,4095.1,4134.55,Returning,0.09,Bank Transfer,Retail,South-Alice,2023,8,15
1074,David,West,289.38,29,Furniture,1723.01,2197.42,New,0.07,Bank Transfer,Retail,West-David,2023,8,15
1075,Charlie,North,9972.11,28,Clothing,2570.22,2610.84,Returning,0.27,Bank Transfer,Retail,North-Charlie,2023,8,15
1033,Eve,East,3953.38,29,Clothing,1412.09,1596.65,Returning,0.07,Cash,Online,East-Eve,2023,8,15
1059,Alice,West,3634.59,21,Clothing,3110.54,3192.99,New,0.17,Credit Card,Online,West-Alice,2023,8,16
1014,David,South,8983.92,26,Furniture,433.19,800.6,Returning,0.2,Cash,Online,South-David,2023,8,16
1086,Alice,East,4923.93,48,Food,2632.58,2926.68,Returning,0.14,Cash,Online,East-Alice,2023,8,16
1022,Charlie,South,8813.55,21,Food,2537.2,2869.6,New,0.29,Bank Transfer,Retail,South-Charlie,2023,8,17
1060,Bob,East,8371.25,16,Clothing,3975.99,4422.59,New,0.24,Cash,Online,East-Bob,2023,8,17
1009,Bob,West,8912.4,33,Clothing,450.72,918.17,Returning,0.11,Cash,Online,West-Bob,2023,8,17
1007,Eve,East,2426.24,16,Furniture,4310.31,4633.1,New,0.28,Credit Card,Retail,East-Eve,2023,8,17
1016,Eve,West,777.74,7,Food,282.94,779.3299999999999,Returning,0.28,Credit Card,Online,West-Eve,2023,8,17
1090,Bob,West,9088.2,31,Clothing,2347.81,2668.02,Returning,0.09,Bank Transfer,Retail,West-Bob,2023,8,19
1005,Bob,North,4400.59,21,Food,4376.37,4818.95,New,0.0,Credit Card,Retail,North-Bob,2023,8,20
1072,Alice,West,8271.62,12,Clothing,710.99,876.46,Returning,0.03,Credit Card,Online,West-Alice,2023,8,21
1050,David,North,9976.52,17,Furniture,2346.8,2654.65,New,0.13,Cash,Retail,North-David,2023,8,21
1080,David,South,5677.74,12,Electronics,2316.13,2525.27,Returning,0.12,Credit Card,Retail,South-David,2023,8,21
1092,David,East,6250.8,29,Clothing,1742.24,2070.52,New,0.12,Cash,Online,East-David,2023,8,22
1027,Bob,East,4036.36,4,Electronics,282.61,548.25,New,0.17,Credit Card,Online,East-Bob,2023,8,23
1036,David,East,8167.9,25,Food,2520.97,2707.11,New,0.25,Cash,Retail,East-David,2023,8,23
1072,Bob,South,2167.94,39,Clothing,4330.03,4467.75,New,0.02,Credit Card,Retail,South-Bob,2023,8,24
1080,Bob,West,1493.95,17,Furniture,2742.67,2979.64,Returning,0.01,Cash,Retail,West-Bob,2023,8,24
1075,Charlie,West,2301.38,42,Clothing,967.77,1414.88,New,0.17,Bank Transfer,Online,West-Charlie,2023,8,24
1089,Eve,North,2528.99,4,Furniture,4231.75,4727.75,Returning,0.12,Credit Card,Retail,North-Eve,2023,8,24
1095,Bob,West,2825.35,20,Food,729.27,999.18,New,0.1,Bank Transfer,Online,West-Bob,2023,8,24
1079,Alice,North,9972.66,8,Clothing,3808.23,3891.62,Returning,0.26,Bank Transfer,Online,North-Alice,2023,8,24
1041,Bob,South,854.77,31,Food,1604.52,1756.34,Returning,0.17,Cash,Retail,South-Bob,2023,8,25
1024,David,South,1221.7,42,Electronics,1586.02,2047.13,New,0.25,Cash,Retail,South-David,2023,8,25
1032,Bob,North,8841.64,23,Electronics,4673.19,4761.179999999999,Returning,0.17,Credit Card,Retail,North-Bob,2023,8,25
1072,Charlie,South,2490.86,12,Food,1517.4,1545.02,New,0.03,Bank Transfer,Retail,South-Charlie,2023,8,25
1099,David,West,1934.18,17,Food,2471.73,2568.73,New,0.05,Cash,Retail,West-David,2023,8,26
1008,David,South,4432.85,40,Clothing,2687.49,3001.56,Returning,0.26,Bank Transfer,Online,South-David,2023,8,27
1019,Charlie,North,2558.92,18,Food,3591.14,3822.99,Returning,0.09,Credit Card,Online,North-Charlie,2023,8,27
1021,Eve,North,671.55,19,Clothing,444.05,584.44,Returning,0.28,Cash,Retail,North-Eve,2023,8,27
1099,Alice,West,4567.81,44,Clothing,4933.11,5245.86,Returning,0.13,Bank Transfer,Retail,West-Alice,2023,8,29
1042,Eve,South,3955.11,27,Clothing,1139.45,1454.41,Returning,0.3,Bank Transfer,Online,South-Eve,2023,8,29
1033,Bob,East,6577.99,14,Food,504.3,735.95,Returning,0.21,Cash,Retail,East-Bob,2023,8,30
1077,Alice,West,8660.12,25,Electronics,61.5,258.92,New,0.17,Credit Card,Online,West-Alice,2023,8,30
1059,Alice,North,1203.97,35,Food,3333.64,3764.52,Returning,0.02,Credit Card,Online,North-Alice,2023,8,31
1092,Eve,South,9203.36,47,Food,4284.98,4462.4,New,0.28,Credit Card,Retail,South-Eve,2023,8,31
1028,Eve,North,5403.0,28,Furniture,2055.28,2449.6400000000003,New,0.19,Credit Card,Online,North-Eve,2023,8,31
1026,Alice,East,3784.52,25,Electronics,1156.88,1454.68,Returning,0.06,Credit Card,Online,East-Alice,2023,8,31
1018,Alice,East,2260.25,1,Electronics,2315.83,2333.19,New,0.01,Cash,Retail,East-Alice,2023,8,31
1086,Charlie,West,5437.04,17,Electronics,4075.08,4262.21,New,0.17,Cash,Online,West-Charlie,2023,9,1
1019,David,West,2550.84,16,Clothing,97.24,487.03,New,0.22,Bank Transfer,Retail,West-David,2023,9,1
1058,David,South,1142.92,9,Furniture,760.55,1086.89,Returning,0.15,Cash,Retail,South-David,2023,9,2
1023,David,South,4285.01,32,Electronics,4775.04,4785.66,New,0.03,Cash,Online,South-David,2023,9,3
1055,Charlie,West,7169.12,12,Electronics,2538.61,2971.75,Returning,0.24,Cash,Online,West-Charlie,2023,9,3
1091,Charlie,South,675.11,44,Food,2085.46,2406.58,Returning,0.06,Bank Transfer,Retail,South-Charlie,2023,9,4
1068,Eve,East,3905.11,14,Food,1140.58,1438.76,Returning,0.03,Bank Transfer,Online,East-Eve,2023,9,4
1081,Alice,North,7215.52,23,Electronics,1236.25,1543.38,New,0.1,Bank Transfer,Online,North-Alice,2023,9,4
1020,Charlie,East,9705.55,4,Clothing,3730.0,3893.6,New,0.25,Bank Transfer,Retail,East-Charlie,2023,9,6
1020,Bob,East,1958.45,45,Clothing,2188.45,2255.05,New,0.11,Bank Transfer,Retail,East-Bob,2023,9,6
1013,Alice,West,7413.36,16,Furniture,919.58,1258.3000000000002,Returning,0.14,Bank Transfer,Online,West-Alice,2023,9,7
1019,Bob,West,6882.83,27,Electronics,2387.52,2604.06,Returning,0.16,Cash,Online,West-Bob,2023,9,7
1067,Bob,North,4716.36,37,Clothing,1754.32,1856.4,New,0.21,Bank Transfer,Retail,North-Bob,2023,9,7
1020,Eve,North,9733.47,26,Clothing,4472.35,4770.42,New,0.01,Credit Card,Retail,North-Eve,2023,9,8
1087,Charlie,North,119.72,20,Clothing,193.27,297.69,New,0.22,Cash,Online,North-Charlie,2023,9,8
1089,Bob,West,5228.28,40,Furniture,4089.66,4275.96,New,0.23,Credit Card,Online,West-Bob,2023,9,8
1005,Eve,North,7103.23,9,Electronics,4737.06,4869.5,New,0.07,Cash,Online,North-Eve,2023,9,8
1046,Alice,North,8398.48,30,Furniture,320.73,678.04,Returning,0.08,Cash,Retail,North-Alice,2023,9,8
1096,Eve,South,7597.37,23,Electronics,608.57,1032.22,New,0.25,Cash,Retail,South-Eve,2023,9,11
1003,David,East,9514.19,22,Food,4218.43,4331.42,New,0.26,Bank Transfer,Online,East-David,2023,9,11
1014,Charlie,East,8406.07,48,Furniture,556.72,665.07,Returning,0.01,Bank Transfer,Retail,East-Charlie,2023,9,12
1037,Bob,South,2929.01,5,Furniture,1941.56,2385.48,Returning,0.15,Credit Card,Online,South-Bob,2023,9,13
1001,Eve,South,2126.33,39,Food,2437.26,2889.67,Returning,0.25,Cash,Online,South-Eve,2023,9,14
1090,Charlie,West,7122.28,47,Clothing,2357.95,2693.33,New,0.18,Bank Transfer,Online,West-Charlie,2023,9,14
1003,Bob,West,3755.88,15,Clothing,3286.24,3388.84,Returning,0.09,Credit Card,Retail,West-Bob,2023,9,14
1074,David,South,8389.93,29,Furniture,173.67,565.62,Returning,0.3,Cash,Online,South-David,2023,9,14
1054,Bob,South,2509.63,16,Electronics,4557.79,5043.36,Returning,0.14,Credit Card,Retail,South-Bob,2023,9,15
1006,Bob,North,8995.75,49,Food,2843.76,3146.6000000000004,New,0.08,Cash,Retail,North-Bob,2023,9,16
1012,David,South,1916.08,19,Electronics,1427.42,1763.69,New,0.03,Cash,Retail,South-David,2023,9,16
1100,Charlie,North,4795.12,17,Electronics,83.64,528.49,New,0.13,Credit Card,Online,North-Charlie,2023,9,17
1093,David,West,4040.25,19,Electronics,3808.59,3844.51,New,0.21,Credit Card,Online,West-David,2023,9,18
1057,Charlie,West,7315.73,25,Food,1821.91,2027.74,New,0.02,Bank Transfer,Retail,West-Charlie,2023,9,18
1006,David,West,776.7,45,Furniture,1623.63,1814.63,New,0.29,Bank Transfer,Retail,West-David,2023,9,18
1085,Eve,East,4716.47,40,Clothing,4083.23,4521.57,New,0.27,Bank Transfer,Retail,East-Eve,2023,9,18
1008,Charlie,South,7688.5,32,Food,921.32,1236.1,New,0.12,Credit Card,Online,South-Charlie,2023,9,18
